application_id,customer_id,application_date,decision,approved_amount,decision_score,reason_code
1178,886,2024-04-10,approved,966.3440842574327,738,
1179,3098,2024-04-12,declined,,579,high_risk_score
1180,2294,2024-04-24,declined,,644,thin_file_proxy
1181,1995,2024-04-08,approved,1642.0418421100878,719,
1182,916,2024-04-18,approved,631.1627282055769,682,
1183,1830,2024-04-03,approved,913.7686776667913,753,
1184,136,2024-04-22,declined,,657,thin_file_proxy
1185,2835,2024-04-08,approved,1057.2672695324861,719,
1186,2073,2024-04-06,approved,577.3270621950163,670,
1187,1283,2024-04-27,approved,680.3520900759476,733,
1188,224,2024-04-10,approved,698.4625971637649,706,
1189,2714,2024-04-27,approved,667.9573048069512,664,
1190,2364,2024-04-14,approved,1058.9473237492716,632,
1191,2210,2024-04-02,approved,712.6257422810475,744,
1192,2193,2024-04-22,declined,,674,thin_file_proxy
1193,693,2024-04-10,declined,,591,high_risk_score
1194,1162,2024-04-10,approved,409.62590373553985,734,
1195,1969,2024-04-11,approved,1014.9259833434461,808,
1196,1664,2024-04-06,approved,821.0932420540976,756,
1197,2826,2024-04-23,declined,,773,thin_file_proxy
1198,1181,2024-04-28,declined,,640,thin_file_proxy
1199,3089,2024-04-07,approved,928.3939768134529,708,
1200,850,2024-04-30,approved,1213.3806362828957,718,
1201,3212,2024-04-28,approved,738.820214531109,694,
1202,3255,2024-04-28,approved,983.860176443914,712,
1203,552,2024-04-07,declined,,570,high_risk_score
1204,1726,2024-04-10,approved,631.1919222982795,809,
1205,1488,2024-04-19,approved,659.9881147783534,651,
1206,1189,2024-04-26,approved,1869.3729334410073,731,
1207,800,2024-04-23,approved,797.9514111657414,734,
1208,2771,2024-04-09,declined,,655,thin_file_proxy
1209,2556,2024-04-20,approved,544.7174054683773,692,
1210,1643,2024-04-13,approved,697.5680960977729,688,
1211,1424,2024-04-29,approved,927.4460593722649,750,
1212,746,2024-04-08,approved,572.0200354579216,750,
1213,2747,2024-04-06,approved,823.4012008086809,735,
1214,637,2024-04-22,approved,550.3470153682581,676,
1215,2056,2024-05-19,declined,,714,thin_file_proxy
1216,592,2024-05-29,approved,1212.5248562018473,813,
1217,1231,2024-05-23,approved,627.6974459450973,733,
1218,3625,2024-05-04,approved,767.7413420303695,717,
1219,1152,2024-05-05,approved,1039.9359185633134,733,
1220,1765,2024-05-16,approved,1169.2157987074413,706,
1221,848,2024-05-13,approved,673.8881552452387,699,
1222,2831,2024-05-05,approved,887.5372067561087,705,
1223,2024,2024-05-15,approved,1810.419739404342,689,
1224,1697,2024-05-25,declined,,593,high_risk_score
1225,1580,2024-05-17,approved,1254.87564292143,666,
1226,3437,2024-05-12,approved,381.21295891944754,678,
1227,1242,2024-05-13,approved,855.0458700117982,699,
1228,2154,2024-05-01,approved,1053.0416478823943,694,
1229,283,2024-05-03,approved,1059.6848428474782,700,
1230,963,2024-05-19,declined,,639,thin_file_proxy
1231,3199,2024-05-08,approved,1455.6494610592758,723,
1232,3298,2024-05-25,approved,536.7527069788981,710,
1233,2219,2024-05-31,approved,851.1801270708581,777,
1234,2212,2024-05-01,declined,,527,high_risk_score
1235,3640,2024-05-23,declined,,689,thin_file_proxy
1236,3596,2024-05-14,approved,1201.240424189958,699,
1237,507,2024-05-02,approved,1284.175910358922,731,
1238,2709,2024-05-20,declined,,591,high_risk_score
1239,3262,2024-05-03,approved,1140.3012107902628,765,
1240,1267,2024-05-18,approved,1353.982747984083,732,
1241,1808,2024-05-02,approved,731.6029900909754,758,
1242,789,2024-05-22,approved,1255.3691538685118,773,
1243,2586,2024-05-06,approved,1388.1274356725394,755,
1244,2231,2024-05-22,declined,,732,thin_file_proxy
1245,1111,2024-05-08,declined,,684,thin_file_proxy
1246,2176,2024-05-02,approved,979.9650052201134,773,
1247,51,2024-05-27,approved,770.0322226413497,703,
1248,3001,2024-05-16,approved,705.1757759945008,666,
1249,992,2024-05-25,approved,577.2442498120769,780,
1250,1502,2024-05-24,approved,1285.0616550117657,768,
1251,1061,2024-05-19,approved,992.0144813145731,725,
1252,1289,2024-05-22,approved,472.420381118006,685,
1253,2757,2024-05-01,declined,,671,high_dti_proxy
1254,226,2024-05-12,declined,,724,thin_file_proxy
1255,1645,2024-05-30,declined,,601,thin_file_proxy
1256,3537,2024-05-02,approved,927.6560703968423,736,
1257,1386,2024-05-22,approved,734.2053079586764,750,
1258,1713,2024-05-17,approved,1076.9827205521885,746,
1259,916,2024-05-17,approved,878.6552844380755,706,
1260,225,2024-05-02,approved,405.64699638556846,627,
1261,227,2024-05-21,declined,,649,thin_file_proxy
1262,2885,2024-05-19,approved,748.093530810156,754,
1263,1642,2024-05-29,approved,798.8602585660648,683,
1264,597,2024-05-14,declined,,602,high_dti_proxy
1265,2445,2024-05-01,approved,773.9440717833988,781,
1266,3000,2024-05-20,approved,733.1469518300779,682,
1267,494,2024-05-05,approved,626.3774529606417,755,
1268,2231,2024-05-21,approved,662.0424974801663,726,
1269,647,2024-05-10,approved,768.6505190120716,622,
1270,451,2024-05-04,declined,,610,thin_file_proxy
1271,2338,2024-05-30,declined,,667,thin_file_proxy
1272,2505,2024-05-07,approved,1099.950203088873,770,
1273,2418,2024-05-25,approved,613.9667474157751,686,
1274,1487,2024-05-08,approved,1686.3953441837061,773,
1275,194,2024-05-02,approved,519.9764396925565,718,
1276,1440,2024-05-16,approved,424.6863529083017,650,
1277,1162,2024-05-25,approved,696.8931205476445,820,
1278,2208,2024-05-17,declined,,653,thin_file_proxy
1279,499,2024-05-07,approved,938.2330810500991,738,
1280,850,2024-05-06,approved,1033.4002399143644,748,
1281,3450,2024-05-01,approved,627.4912178945932,677,
1282,2226,2024-05-07,approved,1017.4291348537765,716,
1283,888,2024-05-16,approved,751.9943840061441,676,
1284,818,2024-05-16,declined,,652,thin_file_proxy
1285,2606,2024-05-01,declined,,576,high_risk_score
1286,2918,2024-05-12,declined,,631,high_dti_proxy
1287,2594,2024-05-12,declined,,638,high_dti_proxy
1288,1005,2024-05-06,approved,716.8807936532522,735,
1289,3294,2024-05-16,approved,1210.9384646507185,769,
1290,185,2024-05-05,approved,568.4605828451193,726,
1291,1100,2024-05-31,declined,,629,thin_file_proxy
1292,1404,2024-05-18,approved,827.2418724118892,620,
1293,2988,2024-05-04,approved,1925.1274796022765,772,
1294,2024,2024-05-27,approved,1699.643370806939,721,
1295,3235,2024-05-09,approved,930.3063502316639,759,
1296,2220,2024-05-20,approved,853.7159575473173,626,
1297,2650,2024-05-09,approved,1068.043740609345,730,
1298,1161,2024-05-03,approved,300.8606616441212,553,
1299,1940,2024-05-28,approved,1258.3140783508377,768,
1300,355,2024-05-11,approved,499.01747551626295,725,
1301,1413,2024-05-18,approved,625.1426626035679,741,
1302,1093,2024-05-28,declined,,652,thin_file_proxy
1303,1140,2024-05-09,approved,1364.5507473864973,798,
1304,2805,2024-05-20,approved,898.2984882670667,682,
1305,2218,2024-05-31,approved,699.0962762228354,737,
1306,3312,2024-05-25,declined,,603,thin_file_proxy
1307,1094,2024-05-07,approved,784.1520501696059,720,
1308,328,2024-05-01,declined,,593,high_risk_score
1309,168,2024-05-24,approved,1072.1460050545727,728,
1310,1616,2024-05-31,declined,,676,thin_file_proxy
1311,1759,2024-05-17,approved,683.3370384866259,760,
1312,3230,2024-05-30,declined,,554,high_risk_score
1313,1964,2024-05-02,approved,1352.6029936187788,802,
1314,39,2024-05-30,declined,,654,high_dti_proxy
1315,2307,2024-05-11,approved,656.6324215966492,636,
1316,1056,2024-05-22,approved,1245.6161445604835,737,
1317,1276,2024-05-16,approved,386.12297547687615,710,
1318,2849,2024-05-09,approved,784.6841802787025,726,
1319,3517,2024-05-01,declined,,740,thin_file_proxy
1320,2057,2024-05-02,approved,432.6474826681873,716,
1321,758,2024-05-19,approved,973.321311118596,740,
1322,2239,2024-05-19,approved,1417.0680289910397,777,
1323,2463,2024-05-23,approved,477.6293725952739,785,
1324,2267,2024-05-31,approved,731.2388799060863,674,
1325,3570,2024-05-18,approved,1125.0504412078124,800,
1326,638,2024-05-11,declined,,699,thin_file_proxy
1327,61,2024-05-15,approved,608.8909539631848,766,
1328,187,2024-05-09,approved,547.8002682199792,730,
1329,754,2024-05-30,declined,,675,thin_file_proxy
1330,1452,2024-05-14,declined,,707,thin_file_proxy
1331,595,2024-05-21,declined,,673,thin_file_proxy
1332,1545,2024-05-23,approved,467.34582875768876,743,
1333,483,2024-05-26,declined,,692,thin_file_proxy
1334,2742,2024-05-18,declined,,561,high_risk_score
1335,69,2024-05-26,approved,1065.1447064548177,765,
1336,919,2024-05-31,declined,,595,high_risk_score
1337,2612,2024-05-30,approved,1002.5248428274114,683,
1338,1742,2024-05-15,declined,,667,thin_file_proxy
1339,2047,2024-05-17,approved,806.2714853833979,656,
1340,3204,2024-05-20,declined,,607,thin_file_proxy
1341,3610,2024-05-05,approved,832.4111234782812,685,
1342,1819,2024-05-23,declined,,648,thin_file_proxy
1343,1588,2024-05-29,declined,,604,high_dti_proxy
1344,2764,2024-05-05,approved,837.9463028269572,776,
1345,40,2024-05-19,approved,578.877185040224,646,
1346,3460,2024-05-13,approved,749.0273175764197,773,
1347,634,2024-05-14,approved,1071.2345138552953,700,
1348,3290,2024-05-09,approved,959.8810521003725,738,
1349,3421,2024-05-14,approved,441.9314288502685,676,
1350,348,2024-05-18,approved,642.4650811607858,768,
1351,2422,2024-05-24,approved,759.5091805032945,764,
1352,463,2024-05-09,declined,,590,high_risk_score
1353,640,2024-05-01,approved,782.4318964894541,739,
1354,349,2024-05-28,approved,1010.2973689591483,793,
1355,2804,2024-05-15,approved,819.353696645873,694,
1356,1342,2024-05-04,approved,829.7383715676972,719,
1357,2313,2024-05-15,approved,843.2516934461286,748,
1358,3599,2024-05-09,approved,553.8740587930355,738,
1359,1576,2024-05-10,declined,,743,thin_file_proxy
1360,2102,2024-05-02,approved,480.04642645670594,791,
1361,3387,2024-05-30,declined,,708,thin_file_proxy
1362,1310,2024-05-20,declined,,637,thin_file_proxy
1363,549,2024-05-13,approved,510.41114594873915,647,
1364,1612,2024-05-30,approved,683.8158239419033,732,
1365,1700,2024-05-09,declined,,746,thin_file_proxy
1366,2524,2024-05-08,approved,1028.1247720940373,757,
1367,986,2024-05-14,declined,,621,thin_file_proxy
1368,1506,2024-05-07,approved,972.9508533081206,706,
1369,2568,2024-05-11,approved,573.8080638586302,747,
1370,2818,2024-05-12,approved,753.5099042163439,733,
1371,2867,2024-05-20,approved,760.5165085644811,754,
1372,2191,2024-05-01,approved,614.839791691219,681,
1373,1481,2024-05-01,approved,1363.8259668855778,780,
1374,1404,2024-05-18,approved,549.5397763095791,652,
1375,1960,2024-05-28,approved,1017.0021168266197,756,
1376,1323,2024-05-21,declined,,710,thin_file_proxy
1377,1938,2024-05-27,approved,668.4298519844536,718,
1378,3304,2024-05-26,approved,1167.3555951915585,784,
1379,2812,2024-05-09,approved,427.77821762772595,637,
1380,432,2024-05-11,approved,776.7640274502751,759,
1381,1334,2024-05-18,approved,1295.222544005132,748,
1382,61,2024-05-22,approved,1141.0527344677512,775,
1383,2218,2024-05-08,approved,410.04915236795324,720,
1384,1549,2024-05-17,declined,,622,thin_file_proxy
1385,3410,2024-05-14,approved,714.0191749113225,753,
1386,18,2024-05-27,approved,660.1273231892299,774,
1387,975,2024-05-06,approved,525.7904254677667,775,
1388,751,2024-05-17,approved,926.934943956662,717,
1389,805,2024-05-07,approved,962.4368629746231,664,
1390,3655,2024-05-17,approved,1237.6712331198328,756,
1391,1659,2024-05-22,approved,1216.8111071584412,772,
1392,1649,2024-05-12,declined,,598,high_risk_score
1393,876,2024-06-01,approved,1040.0585131296698,635,
1394,3595,2024-06-18,approved,1000.2002582169772,758,
1395,3498,2024-06-21,declined,,701,thin_file_proxy
1396,2031,2024-06-28,declined,,619,thin_file_proxy
1397,1371,2024-06-17,approved,1398.487599339092,803,
1398,2194,2024-06-15,declined,,607,thin_file_proxy
1399,2662,2024-06-22,approved,1163.8532873056738,763,
1400,1578,2024-06-05,declined,,661,thin_file_proxy
1401,1439,2024-06-13,approved,917.2484666722028,720,
1402,220,2024-06-03,approved,706.8631698587144,728,
1403,1364,2024-06-07,declined,,609,high_dti_proxy
1404,361,2024-06-17,approved,846.5061211682968,687,
1405,308,2024-06-19,approved,616.6490695271978,719,
1406,2513,2024-06-06,approved,634.8887593909911,674,
1407,3142,2024-06-19,approved,237.7072495461147,629,
1408,1117,2024-06-30,approved,704.6144794982525,785,
1409,3726,2024-06-27,approved,1145.274153161486,690,
1410,1582,2024-06-13,approved,995.6127836441408,683,
1411,22,2024-06-06,declined,,689,thin_file_proxy
1412,2793,2024-06-03,approved,920.9157673313146,708,
1413,3421,2024-06-16,approved,722.7795082606909,660,
1414,2611,2024-06-23,approved,798.202639835199,721,
1415,2560,2024-06-13,approved,400.0108137927195,686,
1416,2156,2024-06-07,approved,566.9186433908403,706,
1417,1930,2024-06-22,declined,,694,thin_file_proxy
1418,217,2024-06-12,declined,,701,thin_file_proxy
1419,1928,2024-06-20,approved,1095.5480557365204,808,
1420,3391,2024-06-17,declined,,683,thin_file_proxy
1421,639,2024-06-17,declined,,680,thin_file_proxy
1422,294,2024-06-15,declined,,628,thin_file_proxy
1423,1140,2024-06-17,approved,950.1141703030921,772,
1424,2853,2024-06-08,approved,931.6118135335254,706,
1425,3723,2024-06-21,approved,644.6513589773297,750,
1426,916,2024-06-15,approved,1003.9428427264638,767,
1427,508,2024-06-18,approved,1441.9867957828337,744,
1428,3675,2024-06-24,approved,1170.8240092265112,697,
1429,3533,2024-06-04,approved,773.9282946944734,719,
1430,2181,2024-06-27,approved,479.78371641744315,735,
1431,2510,2024-06-12,declined,,625,high_dti_proxy
1432,2157,2024-06-17,approved,1042.2578328879097,695,
1433,286,2024-06-15,approved,754.4771945104063,720,
1434,2724,2024-06-07,approved,1021.1819023762752,746,
1435,2682,2024-06-03,approved,1216.1373161321765,690,
1436,3572,2024-06-30,declined,,651,high_dti_proxy
1437,2173,2024-06-16,approved,1365.425584443864,680,
1438,3148,2024-06-10,approved,1533.6443455599492,767,
1439,3502,2024-06-04,approved,733.2793662924342,766,
1440,172,2024-06-08,approved,948.6776191810969,765,
1441,795,2024-06-06,approved,1014.1480027446448,710,
1442,1422,2024-06-12,declined,,645,thin_file_proxy
1443,2203,2024-06-30,approved,899.8678230144931,774,
1444,1979,2024-06-21,approved,435.8646279149895,682,
1445,2867,2024-06-10,approved,504.91850853305175,688,
1446,1198,2024-06-18,approved,798.5613194827787,705,
1447,2932,2024-06-27,declined,,730,thin_file_proxy
1448,3487,2024-06-28,declined,,652,thin_file_proxy
1449,3726,2024-06-25,approved,434.08472399814127,695,
1450,882,2024-06-20,approved,843.4678263830126,652,
1451,2910,2024-06-22,approved,890.818815443289,770,
1452,2679,2024-06-25,approved,883.9723127895197,749,
1453,3717,2024-06-13,approved,1217.993490125145,732,
1454,2523,2024-06-10,approved,699.8816914679854,750,
1455,2072,2024-06-25,approved,888.4158162812367,732,
1456,1673,2024-06-09,approved,644.213644471759,654,
1457,3211,2024-06-25,declined,,718,thin_file_proxy
1458,817,2024-06-03,approved,1184.496008176047,820,
1459,3016,2024-06-06,declined,,592,high_risk_score
1460,2762,2024-06-12,approved,919.2654463448114,713,
1461,3363,2024-06-09,approved,370.50444674222837,701,
1462,644,2024-06-18,approved,594.4489225500566,743,
1463,1746,2024-06-14,declined,,619,high_dti_proxy
1464,3144,2024-06-24,approved,1361.0209268324577,756,
1465,1412,2024-06-27,declined,,530,high_risk_score
1466,1386,2024-06-01,declined,,629,thin_file_proxy
1467,1897,2024-06-07,declined,,631,thin_file_proxy
1468,2996,2024-06-19,approved,859.9918480877154,681,
1469,1877,2024-06-13,approved,944.6438783573699,710,
1470,339,2024-06-28,declined,,703,thin_file_proxy
1471,1660,2024-06-11,declined,,719,thin_file_proxy
1472,2024,2024-06-17,approved,788.0786197872219,794,
1473,1711,2024-06-20,declined,,597,high_risk_score
1474,2798,2024-06-14,declined,,655,thin_file_proxy
1475,28,2024-06-18,approved,704.4418438284758,743,
1476,1669,2024-06-18,declined,,605,high_dti_proxy
1477,2183,2024-06-21,approved,704.4312425886533,758,
1478,3113,2024-06-07,approved,570.5990232297373,625,
1479,1674,2024-06-07,approved,944.4697201488087,751,
1480,3890,2024-06-11,approved,787.2675451988412,697,
1481,2654,2024-06-17,approved,1033.2179473833714,778,
1482,1834,2024-06-24,declined,,750,thin_file_proxy
1483,1516,2024-06-07,approved,788.3154874239386,747,
1484,2006,2024-06-18,approved,527.4766866386624,766,
1485,3148,2024-06-14,approved,578.1287219190035,742,
1486,3889,2024-06-22,approved,732.941844044194,733,
1487,400,2024-06-28,declined,,637,thin_file_proxy
1488,1404,2024-06-21,approved,425.335205169548,602,
1489,2258,2024-06-16,approved,777.0616689135495,708,
1490,2004,2024-06-17,approved,936.9098766334615,766,
1491,1199,2024-06-12,approved,503.28492769503896,698,
1492,1103,2024-06-13,approved,647.3166102604052,701,
1493,2063,2024-06-21,approved,601.1656922243778,696,
1494,3217,2024-06-23,approved,873.7482591747499,749,
1495,3012,2024-06-15,approved,678.2142326274187,735,
1496,1609,2024-06-29,approved,706.597343150808,724,
1497,1281,2024-06-23,declined,,657,thin_file_proxy
1498,1317,2024-06-17,approved,1295.5846523666019,726,
1499,2364,2024-06-24,approved,343.73407160325496,720,
1500,1004,2024-06-11,approved,707.9195749005335,708,
1501,855,2024-06-23,approved,731.3978081175685,695,
1502,507,2024-06-21,approved,1364.0958991415027,750,
1503,2275,2024-06-15,approved,877.2976972842202,764,
1504,2513,2024-06-20,approved,534.336824560322,706,
1505,2953,2024-06-09,declined,,633,high_dti_proxy
1506,479,2024-06-30,approved,514.9655606716117,676,
1507,165,2024-06-22,approved,940.8807069695351,755,
1508,2584,2024-06-10,approved,910.9021466687442,778,
1509,3294,2024-06-01,approved,790.4906829891556,722,
1510,1991,2024-06-05,approved,724.9310594518,732,
1511,1637,2024-06-26,approved,901.2956537430324,668,
1512,479,2024-06-12,declined,,712,thin_file_proxy
1513,751,2024-06-27,approved,1219.6316627710091,769,
1514,3097,2024-06-15,approved,695.3933953949007,696,
1515,1115,2024-06-12,approved,1353.5587314915385,793,
1516,3100,2024-06-10,approved,769.3040534715814,687,
1517,1578,2024-06-11,declined,,619,thin_file_proxy
1518,3672,2024-06-12,declined,,656,thin_file_proxy
1519,2040,2024-06-06,approved,687.2977844778558,693,
1520,862,2024-06-16,approved,748.7528471510409,752,
1521,275,2024-06-26,declined,,656,thin_file_proxy
1522,2542,2024-06-18,approved,937.6758517860179,755,
1523,1694,2024-06-02,declined,,689,thin_file_proxy
1524,2725,2024-06-07,approved,1279.4092896383356,747,
1525,2359,2024-06-13,approved,1114.1267374483218,716,
1526,1679,2024-06-13,approved,1035.3017664175386,759,
1527,1554,2024-06-17,approved,264.3515210036125,722,
1528,307,2024-06-19,declined,,679,thin_file_proxy
1529,288,2024-06-13,declined,,673,high_dti_proxy
1530,1267,2024-06-18,approved,1838.9049509329668,744,
1531,3915,2024-06-26,approved,998.1212487772618,713,
1532,2336,2024-06-25,approved,570.5276004159879,699,
1533,3144,2024-06-05,approved,1052.9632574385223,747,
1534,2142,2024-06-03,approved,580.177615198862,645,
1535,1130,2024-06-10,declined,,652,thin_file_proxy
1536,2118,2024-06-10,approved,1002.5210466605063,729,
1537,222,2024-06-23,approved,1101.0449887490524,766,
1538,128,2024-06-14,approved,1029.3057844052732,729,
1539,2370,2024-06-07,declined,,695,thin_file_proxy
1540,1030,2024-06-14,approved,580.3069174432126,645,
1541,3607,2024-06-09,approved,1470.8857859951647,743,
1542,557,2024-06-14,approved,455.7906242407179,769,
1543,1859,2024-06-27,declined,,665,thin_file_proxy
1544,3468,2024-06-20,declined,,707,thin_file_proxy
1545,1273,2024-06-06,approved,1239.158188705304,782,
1546,637,2024-06-12,declined,,631,thin_file_proxy
1547,3424,2024-06-01,declined,,641,thin_file_proxy
1548,158,2024-06-30,approved,339.3282081194364,629,
1549,3730,2024-06-05,declined,,577,high_risk_score
1550,1302,2024-06-19,declined,,642,thin_file_proxy
1551,284,2024-06-18,declined,,611,thin_file_proxy
1552,1848,2024-06-18,approved,471.46282252575804,721,
1553,1238,2024-06-03,declined,,618,thin_file_proxy
1554,567,2024-06-06,approved,1059.327064650969,711,
1555,710,2024-06-27,declined,,679,high_dti_proxy
1556,2214,2024-06-20,approved,747.9675692864279,751,
1557,2684,2024-06-10,approved,692.9598167994147,732,
1558,3894,2024-06-16,approved,503.2031569029316,743,
1559,3343,2024-06-17,approved,1346.653204415754,739,
1560,2979,2024-06-03,approved,755.0053061605636,678,
1561,576,2024-06-18,approved,534.2858738431925,615,
1562,220,2024-06-14,approved,838.4279915914127,710,
1563,2183,2024-06-18,approved,610.5438495236195,730,
1564,2146,2024-06-21,declined,,652,thin_file_proxy
1565,3119,2024-06-27,declined,,601,high_dti_proxy
1566,3043,2024-06-26,declined,,656,thin_file_proxy
1567,2749,2024-06-26,approved,752.7839079667335,685,
1568,673,2024-06-26,approved,508.23435122832893,768,
1569,667,2024-06-19,approved,894.7869439148785,713,
1570,2178,2024-06-08,approved,483.1301437702459,745,
1571,523,2024-06-03,approved,789.0573723933425,630,
1572,3035,2024-06-05,declined,,672,thin_file_proxy
1573,3894,2024-06-03,approved,1234.1323320015017,718,
1574,304,2024-06-21,declined,,673,high_dti_proxy
1575,316,2024-06-23,approved,1248.199181666048,767,
1576,3677,2024-06-28,approved,1236.529482539573,702,
1577,3432,2024-06-19,approved,757.2317937179465,696,
1578,472,2024-06-13,declined,,678,thin_file_proxy
1579,468,2024-06-28,approved,977.9219363797621,752,
1580,576,2024-06-24,declined,,660,thin_file_proxy
1581,579,2024-06-03,approved,654.5221115723606,664,
1582,1316,2024-06-14,approved,542.8315424241381,636,
1583,3577,2024-06-22,approved,418.0859940324328,728,
1584,1230,2024-06-22,declined,,601,thin_file_proxy
1585,767,2024-06-14,declined,,712,thin_file_proxy
1586,970,2024-06-24,approved,1672.437859871168,702,
1587,2078,2024-07-06,approved,363.2043761078907,701,
1588,3316,2024-07-03,declined,,649,thin_file_proxy
1589,551,2024-07-16,approved,741.2241578973393,725,
1590,1219,2024-07-01,declined,,576,high_risk_score
1591,4193,2024-07-11,approved,468.0787141449918,800,
1592,2124,2024-07-25,approved,215.730798351668,718,
1593,3087,2024-07-18,approved,571.6446732774183,708,
1594,2606,2024-07-19,declined,,542,high_risk_score
1595,850,2024-07-24,approved,1844.3729012450972,718,
1596,1345,2024-07-14,approved,676.7623145066285,804,
1597,3993,2024-07-27,approved,1028.9595225273226,670,
1598,2703,2024-07-28,declined,,645,thin_file_proxy
1599,2381,2024-07-01,approved,521.3512722767744,696,
1600,384,2024-07-07,approved,488.1019817413433,647,
1601,861,2024-07-29,approved,483.05023644645803,687,
1602,874,2024-07-03,approved,403.73938947652556,630,
1603,517,2024-07-21,declined,,584,high_risk_score
1604,2824,2024-07-12,declined,,653,thin_file_proxy
1605,3585,2024-07-03,approved,567.7616756284052,731,
1606,3528,2024-07-06,declined,,633,thin_file_proxy
1607,2110,2024-07-07,declined,,598,high_risk_score
1608,4244,2024-07-08,declined,,680,thin_file_proxy
1609,3649,2024-07-20,approved,1208.3952169511358,717,
1610,945,2024-07-04,approved,787.1057179827634,684,
1611,2114,2024-07-04,approved,791.0123177458674,713,
1612,3384,2024-07-01,approved,496.3173859027458,705,
1613,1153,2024-07-24,approved,984.586616273389,782,
1614,442,2024-07-19,approved,642.5257743376691,774,
1615,2050,2024-07-04,approved,546.203528310226,662,
1616,3158,2024-07-31,declined,,591,high_risk_score
1617,1063,2024-07-15,approved,1198.2218403828535,735,
1618,3914,2024-07-11,approved,1868.040068045454,806,
1619,3738,2024-07-14,declined,,679,high_dti_proxy
1620,284,2024-07-26,declined,,655,thin_file_proxy
1621,3758,2024-07-14,declined,,638,thin_file_proxy
1622,4048,2024-07-16,approved,1682.9946841581093,762,
1623,3332,2024-07-08,approved,896.8771619605966,771,
1624,2149,2024-07-04,approved,720.8891688749231,678,
1625,1992,2024-07-11,approved,851.1098852245235,691,
1626,3276,2024-07-15,approved,728.3336498004624,746,
1627,1895,2024-07-22,approved,860.6068511590179,787,
1628,3834,2024-07-06,declined,,666,thin_file_proxy
1629,1872,2024-07-07,approved,1455.3474046607844,766,
1630,1034,2024-07-28,approved,540.007303386333,712,
1631,3586,2024-07-29,declined,,654,high_dti_proxy
1632,3690,2024-07-03,approved,704.1600700087491,719,
1633,2523,2024-07-17,approved,725.3219972992878,743,
1634,3104,2024-07-20,approved,831.7373721034082,704,
1635,4213,2024-07-30,approved,797.0465403615303,766,
1636,2785,2024-07-11,approved,469.8873424081627,720,
1637,1463,2024-07-04,declined,,663,thin_file_proxy
1638,3437,2024-07-09,approved,625.8896778610006,736,
1639,4068,2024-07-10,declined,,641,high_dti_proxy
1640,1671,2024-07-28,declined,,706,thin_file_proxy
1641,3182,2024-07-30,declined,,538,high_risk_score
1642,1779,2024-07-04,declined,,793,thin_file_proxy
1643,1299,2024-07-21,approved,672.185914302544,706,
1644,1369,2024-07-21,approved,478.39358574173366,711,
1645,1133,2024-07-21,approved,853.5321340383085,758,
1646,3651,2024-07-20,approved,412.28967064859467,634,
1647,3665,2024-07-04,approved,425.6187066887338,573,
1648,2339,2024-07-14,declined,,613,high_dti_proxy
1649,1174,2024-07-16,declined,,679,thin_file_proxy
1650,2406,2024-07-08,approved,1497.5398670379254,710,
1651,1290,2024-07-25,approved,972.4998158870749,733,
1652,967,2024-07-27,declined,,687,thin_file_proxy
1653,745,2024-07-01,approved,571.9911215603497,728,
1654,1927,2024-07-10,approved,569.5204284620268,697,
1655,1596,2024-07-10,approved,640.6444596551091,735,
1656,2133,2024-07-29,approved,653.2968214823155,718,
1657,3665,2024-07-06,declined,,588,high_risk_score
1658,1901,2024-07-13,declined,,625,thin_file_proxy
1659,2430,2024-07-05,approved,797.980603359694,686,
1660,3415,2024-07-22,approved,1065.1519204603426,705,
1661,3597,2024-07-16,approved,681.5380899851539,751,
1662,170,2024-07-02,approved,1117.068536716231,657,
1663,3696,2024-07-10,approved,913.179561177063,791,
1664,3041,2024-07-13,approved,522.8092842592779,784,
1665,2910,2024-07-01,approved,1010.6477139853673,771,
1666,916,2024-07-01,approved,875.678151999633,755,
1667,2889,2024-07-13,approved,944.9507811854597,751,
1668,1950,2024-07-13,approved,506.2341057122727,738,
1669,4106,2024-07-04,approved,705.0786449851997,648,
1670,505,2024-07-26,approved,572.292732268713,764,
1671,3878,2024-07-16,declined,,697,thin_file_proxy
1672,3744,2024-07-29,approved,1088.0849564178718,702,
1673,402,2024-07-23,approved,711.6338476275878,698,
1674,420,2024-07-30,approved,363.52001596885907,743,
1675,920,2024-07-21,declined,,592,high_risk_score
1676,5,2024-07-22,approved,441.0669733103336,749,
1677,1003,2024-07-21,approved,740.2972937348843,714,
1678,3440,2024-07-04,approved,491.1162360865412,767,
1679,3429,2024-07-30,approved,997.6200249161133,739,
1680,504,2024-07-31,approved,1389.4880893386996,780,
1681,3954,2024-07-07,declined,,649,thin_file_proxy
1682,4147,2024-07-07,approved,902.5689677412037,778,
1683,807,2024-07-12,approved,445.1400249584992,651,
1684,2592,2024-07-30,declined,,655,high_dti_proxy
1685,521,2024-07-15,approved,1275.7484635453154,651,
1686,2187,2024-07-16,approved,614.3705384973775,798,
1687,2292,2024-07-19,approved,230.53345944290334,633,
1688,745,2024-07-17,approved,655.6804780379434,772,
1689,3650,2024-07-29,approved,783.1111814001722,774,
1690,1235,2024-07-07,approved,687.6676994393033,681,
1691,424,2024-07-24,declined,,598,high_risk_score
1692,2077,2024-07-25,approved,1132.7572509255015,786,
1693,627,2024-07-19,declined,,630,thin_file_proxy
